total_rooms,total_bedrooms,population,households,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,longitude,latitude,housing_median_age,median_income
0.6632131359906696,0.6518917779103549,0.6339428620844841,0.6473931260647744,0.0,0.0,0.0,1.0,0.0,0.21321321321321385,0.552603613177471,0.8,0.13123267265279104
0.7476219783264548,0.7388276187088788,0.6604545775668099,0.7305981283108933,0.0,1.0,0.0,0.0,0.0,0.19419419419419448,0.8522848034006376,0.38,0.10523303126853421
0.7259625189575407,0.6960790542596321,0.6122160726751489,0.6544768993178249,0.0,1.0,0.0,0.0,0.0,0.3543543543543546,0.6439957492029755,0.26,0.14390146342809068
0.6205446025829553,0.5930662753826416,0.38613075084262927,0.403929087007892,0.0,1.0,0.0,0.0,0.0,0.4214214214214209,0.7290116896918173,0.32,0.11207431621632806
0.6856720213296248,0.6320440199420589,0.5914057513695702,0.6283566236196108,0.0,1.0,0.0,0.0,0.0,0.2932932932932939,0.45696068012752455,0.2,0.2118246644873864
0.6596914321159831,0.5893421972194955,0.5577024799448548,0.5980422320869618,1.0,0.0,0.0,0.0,0.0,0.5785785785785791,0.17534537725823585,0.72,0.2311485358822637
0.6826720165733318,0.6069817586384126,0.5701116885549408,0.6043398885637926,0.0,0.0,0.0,0.0,1.0,0.36536536536536524,0.2922422954303934,0.7,0.18495606957145422
0.6074213134363362,0.6078040570656015,0.5968913432055959,0.5961860039389064,0.0,0.0,0.0,1.0,0.0,0.19419419419419448,0.5759829968119021,0.58,0.09424007944718006
0.7025254926397461,0.6323838737679363,0.618066593405649,0.6409065752972936,1.0,0.0,0.0,0.0,0.0,0.6286286286286291,0.14027630180658868,0.5,0.3563950842057351
0.9100545857714374,0.8642599178261505,0.8166225526531409,0.8638439251587783,0.0,1.0,0.0,0.0,0.0,0.6546546546546548,0.16896918172157305,0.14,0.4816347360726059
0.7099135134337622,0.6564855174927632,0.5978515651154457,0.6511366371576331,1.0,0.0,0.0,0.0,0.0,0.5955955955955972,0.15302869287991472,0.92,0.2292106315774955
0.7104994882713958,0.6340699757873255,0.5989091637781135,0.6458012768160465,1.0,0.0,0.0,0.0,0.0,0.4564564564564577,0.20297555791710975,0.5599999999999999,0.3834291940800817
0.6305351225892468,0.589813567962496,0.512096730925015,0.5560480806088043,0.0,1.0,0.0,0.0,0.0,0.2412412412412408,0.895855472901169,0.5,0.11897077281692668
0.6083048804838124,0.574344766337356,0.18129054784848955,0.2277981402742977,0.0,1.0,0.0,0.0,0.0,0.3053053053053052,0.8214665249734328,0.48,0.14655659921932113
0.7017574111169039,0.6474329439363674,0.5849344761901824,0.6347814569179779,0.0,1.0,0.0,0.0,0.0,0.36036036036036023,0.659936238044633,0.36,0.16552185487096732
0.7091975680251458,0.6498299562037623,0.5966768679814399,0.6445137571397946,0.0,1.0,0.0,0.0,0.0,0.7187187187187192,0.1594048884165784,0.48,0.29774761727424454
0.8713316551601162,0.8564085951193645,0.7888845597286415,0.8603894030619758,0.0,1.0,0.0,0.0,0.0,0.5225225225225234,0.29543039319872477,0.14,0.3104302009627454
0.6433534984439546,0.5774854934530147,0.5444692677251778,0.5710216793136905,0.0,1.0,0.0,0.0,0.0,0.22522522522522515,0.606801275239107,0.72,0.22862443276644462
0.6989543765582725,0.6347383560642887,0.5950554331041635,0.643865232586912,0.0,1.0,0.0,0.0,0.0,0.2632632632632639,0.7013815090329434,0.42,0.21456255775782407
0.6734796530093039,0.6918470633709529,0.6786141351829276,0.6902174064453032,1.0,0.0,0.0,0.0,0.0,0.6246246246246248,0.16153028692879978,0.54,0.09786071916249432
0.6626890345421804,0.5926065434478598,0.5722550040634083,0.5980422320869618,0.0,1.0,0.0,0.0,0.0,0.3673673673673683,0.512221041445271,0.3,0.24616901835836746
0.6983004095417302,0.6306756727973069,0.5802025800830145,0.6358223550098715,0.0,1.0,0.0,0.0,0.0,0.5305305305305303,0.30393198724760895,0.86,0.26832043695949026
0.7116617611835948,0.6673078200488838,0.5794570099295209,0.6550751962755469,0.0,1.0,0.0,0.0,0.0,0.3913913913913927,0.5759829968119021,0.18000000000000002,0.11099846898663467
0.688537663615986,0.6670479318902399,0.6373093925514193,0.6631771631472066,0.0,1.0,0.0,0.0,0.0,0.3303303303303302,0.5409139213602554,0.96,0.07517827340312548
0.7155123882051382,0.6333981502359848,0.5951642424970903,0.6298117737438844,1.0,0.0,0.0,0.0,0.0,0.39339339339339396,0.25079702444208296,0.32,0.295264892898029
0.6805311505810229,0.6380297902836836,0.5824107359492969,0.6486528571157213,1.0,0.0,0.0,0.0,0.0,0.6396396396396398,0.11583421891604706,0.62,0.1535496062123281
0.7166603750621388,0.63606492088407,0.6121222561803916,0.6316083264546237,0.0,1.0,0.0,0.0,0.0,0.6966966966966979,0.14346439957492052,0.32,0.3353815809437112
0.7329025740862793,0.6584454622218286,0.6136142177560651,0.6550751962755469,1.0,0.0,0.0,0.0,0.0,0.5685685685685691,0.17428267800212538,0.48,0.4072012799823451
0.6847702917281728,0.6646853197327754,0.583378698960922,0.6565591211612012,0.0,1.0,0.0,0.0,0.0,0.6906906906906904,0.14984059511158376,0.62,0.13385332616101847
0.6838607865282513,0.6145917340222864,0.6071352856548271,0.6250223582152853,1.0,0.0,0.0,0.0,0.0,0.7067067067067079,0.07226354941551572,0.38,0.2504586143639398
0.44453511025656667,0.34702537138371037,0.36488384555018794,0.3401693094036047,0.0,1.0,0.0,0.0,0.0,0.13913913913913944,0.7045696068012752,0.86,0.2655204755796472
0.6663042055385203,0.6057385008642127,0.6098474026928922,0.6060851096640023,1.0,0.0,0.0,0.0,0.0,0.6356356356356354,0.14665249734325236,0.62,0.24138287747755205
0.8055896643745051,0.8247444798542128,0.7206671765923655,0.8237915639575706,1.0,0.0,0.0,0.0,0.0,0.6386386386386391,0.12008501594048937,0.26,0.25566543909739176
0.8004333453013801,0.7882800751148699,0.7284718453608509,0.7842932883959651,0.0,1.0,0.0,0.0,0.0,0.2982982982982989,0.6748140276301804,0.16,0.15996331085088483
0.6548522715469594,0.5774854934530147,0.5355122500245333,0.5849714129197069,1.0,0.0,0.0,0.0,0.0,0.6466466466466461,0.13390010626992543,0.68,0.2666308050923436
0.7745720855260028,0.7137686797364822,0.6846662337107696,0.713779751337735,1.0,0.0,0.0,0.0,0.0,0.23823823823823886,0.55047821466525,0.42,0.3342781478876154
0.4986221732397925,0.4694453998670838,0.42056341117268226,0.46180880159667514,1.0,0.0,0.0,0.0,0.0,0.2442442442442445,0.4346439957492034,0.72,0.14009461938456025
0.7763978584686427,0.7182356648755029,0.6622897986775476,0.7238796637209087,0.0,1.0,0.0,0.0,0.0,0.24524524524524693,0.5462274176408073,0.06,0.43539399456559225
0.7126069962601986,0.6657406604654363,0.6127773709805934,0.6689416100383904,1.0,0.0,0.0,0.0,0.0,0.11111111111111249,0.7024442082890543,0.3,0.14491524254837868
0.8076866558997817,0.7373191080218926,0.6918329403412637,0.7300933514367367,0.0,0.0,0.0,1.0,0.0,0.22822822822822886,0.5685441020191284,0.5599999999999999,0.48275885849850353
0.7091553018656986,0.6296399015047065,0.6273932762668414,0.6368550677109733,1.0,0.0,0.0,0.0,0.0,0.22522522522522515,0.5111583421891606,0.66,0.47415897711755706
0.7180294400769235,0.6510121309151975,0.6334760625621514,0.6477091934979076,0.0,1.0,0.0,0.0,0.0,0.24324324324324387,0.580233793836344,0.32,0.3002924097598654
0.6979718991998967,0.6165226414629674,0.5780774564359477,0.6132539558889599,1.0,0.0,0.0,0.0,0.0,0.6026026026026035,0.17428267800212538,0.92,0.4761796389015325
0.642482124960483,0.589813567962496,0.5731802950587961,0.5760198876200383,0.0,1.0,0.0,0.0,0.0,0.4624624624624616,0.40170031880977675,0.54,0.14368077681687152
0.622003480605365,0.5800461626239933,0.5756549264438653,0.5749254983277728,1.0,0.0,0.0,0.0,0.0,0.5825825825825834,0.18809776833156278,0.6,0.17241831147156594
0.7188809875972002,0.6768181546796097,0.6266511788755633,0.6697448293929155,0.0,1.0,0.0,0.0,0.0,0.23023023023023015,0.6184909670563226,0.66,0.1535358132991269
0.8074039026923179,0.7560812138608557,0.7016374506917862,0.7569819293180096,1.0,0.0,0.0,0.0,0.0,0.2442442442442445,0.4293304994686502,0.38,0.36260879160287446
0.7468559539575775,0.7110131041909501,0.6429019319868507,0.707123956721595,1.0,0.0,0.0,0.0,0.0,0.596596596596596,0.17428267800212538,0.88,0.2321967972855547
0.6459252413484207,0.6210433444122653,0.59396164231625,0.5933515207757682,0.0,1.0,0.0,0.0,0.0,0.7017017017017011,0.16790648246546214,0.88,0.09268148025544477
0.7281741192142621,0.6859067703777453,0.6414563611598229,0.6927060003022383,0.0,0.0,0.0,0.0,1.0,0.02002002002002179,0.8862911795961743,0.68,0.1079847174521731
0.6494830485985288,0.5774854934530147,0.5915180656043983,0.5904545072322148,1.0,0.0,0.0,0.0,0.0,0.5535535535535541,0.18490967056323093,0.52,0.3177542378725811
0.7106246318883965,0.7087659128605724,0.6111798600490682,0.690900804111041,1.0,0.0,0.0,0.0,0.0,0.6126126126126117,0.16578108395324165,0.12000000000000001,0.295540751162053
0.5263668726260912,0.43429910402687755,0.43844252126813454,0.45784892506047326,0.0,1.0,0.0,0.0,0.0,0.3103103103103102,0.577045696068013,0.76,0.3833257472310727
0.5147478184657678,0.47859539247634897,0.5248007144374008,0.49696231786217904,1.0,0.0,0.0,0.0,0.0,0.6086086086086091,0.16365568544102027,0.6,0.09085391925628612
0.5339782210397259,0.46213504270337746,0.4711195420513321,0.4437142252899704,0.0,0.0,0.0,1.0,0.0,0.21521521521521514,0.5175345377258234,0.5599999999999999,0.4504075805850954
0.7188424296733605,0.6673078200488838,0.6285382202850018,0.6678629513658588,0.0,1.0,0.0,0.0,0.0,0.18518518518518512,0.8416578108395321,0.3,0.15921159708141958
0.6647699937688374,0.5993378431626255,0.556186437929283,0.5914272965326978,0.0,1.0,0.0,0.0,0.0,0.13413413413413444,0.8746014877789587,0.5599999999999999,0.1923559675038965
0.6598264836062507,0.6261266465137272,0.6765417766725176,0.6242697718858994,1.0,0.0,0.0,0.0,0.0,0.6416416416416428,0.12752391073326308,0.62,0.1666735631232673
0.7597806343352452,0.7225546110241857,0.6383602302151125,0.6879133832242523,0.0,1.0,0.0,0.0,0.0,0.5695695695695697,0.26036131774707805,0.2,0.23391401497910375
0.7207911303385446,0.6856814740928208,0.6198355125537399,0.6812383952985779,0.0,1.0,0.0,0.0,0.0,0.6996996996996998,0.1594048884165784,0.08,0.19931449221390052
0.6092901256294063,0.5307027910168458,0.5047003909460632,0.5254685213255883,1.0,0.0,0.0,0.0,0.0,0.6006006006006022,0.1285866099893731,0.82,0.3559399180700956
0.6474538941848521,0.5632929056896682,0.5344111322969219,0.5664132782246059,1.0,0.0,0.0,0.0,0.0,0.24024024024024015,0.5047821466524973,0.7,0.42297347622791415
0.686513723148888,0.6073935563534195,0.563431258470002,0.6003262193090303,1.0,0.0,0.0,0.0,0.0,0.7217217217217229,0.039319872476089035,0.16,0.41866319085254
0.7472691197888679,0.6646853197327754,0.6489870540769812,0.6631771631472066,1.0,0.0,0.0,0.0,0.0,0.6676676676676685,0.117959617428268,0.18000000000000002,0.502165487372588
0.6567451973176679,0.6102402750692504,0.6177988943524994,0.6168965117263081,0.0,1.0,0.0,0.0,0.0,0.28428428428428454,0.6482465462274174,0.38,0.08005406821974871
0.6632131359906696,0.6002096448638317,0.5401656275722638,0.581881247873905,0.0,1.0,0.0,0.0,0.0,0.38738738738738654,0.5823591923485658,0.27999999999999997,0.21983145060068138
0.7020291378438022,0.6533447903771046,0.5969984310908921,0.642886401061089,0.0,1.0,0.0,0.0,0.0,0.23323323323323386,0.6163655685441025,0.3,0.24365181169914896
0.7445843685224253,0.7307854937318321,0.7079290646277582,0.713970493499191,0.0,1.0,0.0,0.0,0.0,0.6676676676676685,0.16471838469713118,0.36,0.16536323636915357
0.6695536985361196,0.5926065434478598,0.5574008652913051,0.60301558199627,0.0,1.0,0.0,0.0,0.0,0.29929929929929955,0.6503719447396383,0.52,0.3246989696693839
0.6502247900484045,0.6134193075102031,0.5608225993382456,0.6276229571579658,1.0,0.0,0.0,0.0,0.0,0.596596596596596,0.15834218916046794,0.94,0.07987476034813314
0.677436164072349,0.6323838737679363,0.5723876449131922,0.6200516413814366,1.0,0.0,0.0,0.0,0.0,0.6456456456456472,0.13283740701381497,0.9,0.20161790871850044
0.6669369320879481,0.6086211999828759,0.5848155449915368,0.5971173975952659,0.0,1.0,0.0,0.0,0.0,0.4654654654654653,0.4218916046758765,0.58,0.18161128812016392
0.7301672454436134,0.703366696600315,0.6124970640832748,0.6999007561956297,0.0,0.0,0.0,0.0,1.0,0.23823823823823886,0.43251859723698205,0.52,0.18179059599177944
0.7403302625481114,0.7303060307691371,0.6307146634268266,0.7215615622360744,0.0,0.0,0.0,1.0,0.0,0.22322322322322385,0.5164718384697129,0.3,0.2231693355953711
0.7177570450181587,0.6609228437057645,0.6131500544624885,0.6651268950052113,0.0,1.0,0.0,0.0,0.0,0.2902902902902902,0.552603613177471,0.38,0.25172756237845
0.6975952016584636,0.6254124865439966,0.5784553415849217,0.6326745782258894,1.0,0.0,0.0,0.0,0.0,0.5885885885885891,0.17321997874601536,0.6,0.38868429400973786
0.7515972105596505,0.7217021955045106,0.6220090929462535,0.6966791893750794,0.0,0.0,0.0,0.0,1.0,0.7047047047047048,0.05844845908607921,0.24000000000000002,0.2528792706307499
0.6503725144415842,0.5644412291389607,0.5753969309894905,0.580834820384521,1.0,0.0,0.0,0.0,0.0,0.6356356356356354,0.16046758767268843,0.66,0.3704983379539593
0.6857248249349773,0.6228816522978078,0.5590500468365444,0.6246466041532851,0.0,0.0,0.0,1.0,0.0,0.18518518518518512,0.553666312433581,0.7,0.30689921518323887
0.6560480685439997,0.5975765478674967,0.5574008652913051,0.5952479574143442,0.0,1.0,0.0,0.0,0.0,0.6136136136136141,0.24760892667375112,0.16,0.1736872594860761
0.645152525808246,0.6239723186488919,0.5401656275722638,0.6219857846638308,1.0,0.0,0.0,0.0,0.0,0.596596596596596,0.15621679064824656,0.68,0.14185321581771287
0.7139889646939437,0.6363944630782812,0.5049388696313145,0.5222257403938415,0.0,1.0,0.0,0.0,0.0,0.4114114114114127,0.7236981934112645,0.12000000000000001,0.3146370394891105
0.27581340424365874,0.14318638942613718,0.1687254303697213,0.12880833841802805,1.0,0.0,0.0,0.0,0.0,0.6256256256256272,0.15727948990435747,0.6,0.11207431621632806
0.5757011548117137,0.47859539247634897,0.4466357267053441,0.47060904712489127,0.0,1.0,0.0,0.0,0.0,0.3113113113113126,0.5844845908607867,0.68,0.1879353388229128
0.699465378304033,0.6370510582622807,0.6128706550752411,0.6486528571157213,0.0,0.0,0.0,1.0,0.0,0.19819819819819884,0.580233793836344,0.62,0.24439662901201364
0.6900178624958977,0.6465225756131321,0.6159073571091136,0.653574311881239,0.0,0.0,0.0,0.0,1.0,0.7227227227227235,0.009564293304995086,0.54,0.12268106646804873
0.6943377613183682,0.632722843707703,0.6072332557965018,0.6283566236196108,0.0,1.0,0.0,0.0,0.0,0.7117117117117129,0.16578108395324165,0.08,0.24216907353002032
0.6364252518068413,0.6153675331484568,0.552464304521731,0.6227515358426166,1.0,0.0,0.0,0.0,0.0,0.6456456456456472,0.13283740701381497,0.78,0.1357843340091861
0.8178602489492567,0.773402735339664,0.7078473996673071,0.7609064384546839,0.0,1.0,0.0,0.0,0.0,0.29529529529529697,0.6291179596174281,0.02,0.26813423263127406
0.608194838533832,0.598460170698671,0.6189544521660255,0.5994173855429193,1.0,0.0,0.0,0.0,0.0,0.626626626626626,0.16153028692879978,0.6,0.1129915449442077
0.6626890345421804,0.6065686556986721,0.587171122124448,0.6078074419581365,1.0,0.0,0.0,0.0,0.0,0.6406406406406404,0.13921360255047865,0.62,0.19569385249858623
0.7171317733864132,0.6883596615128452,0.6047586244114326,0.6809936124596266,0.0,1.0,0.0,0.0,0.0,0.6226226226226235,0.1700318809776835,0.82,0.23310712955683371
0.6375981414090415,0.5790279240982655,0.5275735214867234,0.5797799877650451,0.0,1.0,0.0,0.0,0.0,0.24824824824824887,0.5812964930924549,0.92,0.1473427952717894
0.6627546898194258,0.571668412165591,0.6015113987072943,0.5904545072322148,0.0,0.0,0.0,1.0,0.0,0.22322322322322385,0.5356004250797022,0.3,0.38387056730251995
0.6834300551507279,0.6232462227967065,0.6028416554242269,0.6316083264546237,0.0,0.0,0.0,0.0,1.0,0.18318318318318383,0.5472901168969182,0.66,0.28584433318161134
0.716423883484389,0.6799186490836123,0.6187774276319622,0.6662281673294186,0.0,0.0,0.0,0.0,1.0,0.0,0.9840595111583417,0.36,0.10205376477565829
0.6637346460740697,0.6082132689194234,0.5722550040634083,0.5975806289576656,0.0,1.0,0.0,0.0,0.0,0.1951951951951969,0.8193411264612118,0.18000000000000002,0.206900594474559
0.7239610319656716,0.7017820707779704,0.6484407459910861,0.6955875292646385,1.0,0.0,0.0,0.0,0.0,0.6376376376376367,0.1381509032943682,0.44,0.18828705810954333
0.6701060866449923,0.6644201439172414,0.5951642424970903,0.6765076598223742,0.0,0.0,0.0,1.0,0.0,0.2212212212212208,0.5154091392136024,0.58,0.22241762182590585
0.7316804467404819,0.712856612554844,0.6287008576611178,0.7046919250864686,1.0,0.0,0.0,0.0,0.0,0.6416416416416428,0.15302869287991472,0.08,0.1387980855436477
0.6798635837988586,0.6347383560642887,0.5854089755200961,0.643865232586912,0.0,1.0,0.0,0.0,0.0,0.4754754754754771,0.4218916046758765,0.9,0.11815699093805605
0.725456641731266,0.6518917779103549,0.6068408737472276,0.6611980477891231,0.0,1.0,0.0,0.0,0.0,0.3303303303303302,0.5462274176408073,0.5599999999999999,0.30968538364988074
0.7914884689311702,0.7972995467648262,0.7232684636880483,0.7884662032548854,0.0,1.0,0.0,0.0,0.0,0.6886886886886892,0.21785334750265717,0.14,0.08667466655632336
0.6742476080083004,0.6191787365245399,0.6115577451980423,0.6168965117263081,0.0,1.0,0.0,0.0,0.0,0.6696696696696698,0.15727948990435747,0.27999999999999997,0.22845202135142967
0.8059617709805788,0.7608539917081159,0.7073151599644658,0.7628912513747578,1.0,0.0,0.0,0.0,0.0,0.5755755755755771,0.19553666312433604,0.45999999999999996,0.4000151722045214
0.736746896288598,0.7015826310016782,0.6328507027378534,0.7005356935569175,0.0,1.0,0.0,0.0,0.0,0.36536536536536524,0.8374070138150902,0.76,0.1163846015917022
0.6725267367638823,0.585508571776629,0.6030449521634097,0.5957178182199456,0.0,1.0,0.0,0.0,0.0,0.7107107107107105,0.1594048884165784,0.44,0.37872581067847344
0.6856720213296248,0.7267350164737008,0.6111798600490682,0.7108848665585117,1.0,0.0,0.0,0.0,0.0,0.596596596596596,0.16578108395324165,0.45999999999999996,0.07193004234424354
0.7325306464066573,0.7254118186276179,0.6510798331828892,0.7190185182214875,1.0,0.0,0.0,0.0,0.0,0.6396396396396398,0.12433581296493124,0.3,0.2172797616584599
